MCCL,,,,,,,,,,Naïve,,,,,,,,,
hat_sd,,,,,sd,,,,,hat_sd,,,,,sd,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
0.071999738,0.036354072,0.042804089,0.124735913,0.637588321,-0.227532723,-0.186841048,-0.200343305,-0.387893918,4.089558741,0.057962952,0.026187366,0.029811477,0.104422144,0.469435394,-0.061949907,-0.186914048,-0.190220122,-0.536059995,4.323861895
0.066679918,0.043856886,0.027980089,0.130508783,0.733928511,-0.238921153,-0.295936897,-0.243749377,-0.119077358,5.263563536,0.067481794,0.027011105,0.025923806,0.095702454,0.49394449,-0.239324585,-0.239089244,-0.233853599,-0.366985376,4.020651081
0.070419158,0.036562734,0.040236365,0.130847518,0.775112072,-0.191638262,-0.211964552,-0.237414805,-0.376742662,5.915547624,0.060339873,0.025064471,0.024465594,0.094618487,0.505637615,-0.209768675,-0.218460996,-0.259121954,-0.354044485,4.417130907
0.076439999,0.030194175,0.044244501,0.132225884,0.721601157,-0.161333611,-0.199443532,-0.204804512,-0.443107033,5.204180574,0.048072095,0.023785682,0.025893944,0.078804183,0.621677348,-0.183431051,-0.211736058,-0.180423923,-0.444119174,5.696130852
0.05783681,0.032699047,0.036027801,0.103791028,0.65023275,-0.293507562,-0.241781814,-0.239162395,-0.217211918,5.380023696,0.062582176,0.024221511,0.024862318,0.095320542,0.499246716,-0.220718267,-0.235236084,-0.219815941,-0.275025488,4.379178677
0.081261093,0.043889367,0.036183384,0.142361105,0.64854278,-0.27484396,-0.2627431,-0.258777083,-0.205922396,4.942412749,0.049727001,0.027839179,0.029042315,0.080429969,0.664845377,-0.129898682,-0.19382693,-0.228713783,-0.400319901,5.204641586
0.072135844,0.033799914,0.04667651,0.125693585,0.77550184,-0.26523258,-0.25143082,-0.246322006,-0.253606016,5.189802015,0.063880813,0.029198676,0.028731356,0.105241288,0.539009285,-0.098216462,-0.196892716,-0.16728737,-0.58668509,4.342591817
0.073199567,0.033485352,0.041441235,0.136422901,0.579020462,-0.327942344,-0.230873964,-0.292438962,-0.239959826,4.273046309,0.053329702,0.023923759,0.024711755,0.080719882,0.577692408,-0.227378499,-0.233113908,-0.160163906,-0.434383341,5.123105057
0.077359554,0.038560831,0.037421548,0.126552832,0.617180864,-0.321043341,-0.272478359,-0.264399746,-0.151572196,4.65272465,0.061466657,0.027470577,0.027868095,0.098231324,0.466978015,-0.204001408,-0.217243836,-0.228394662,-0.357276064,4.31357927
0.066423954,0.040353365,0.032528233,0.116667253,0.562828058,-0.181257934,-0.26437623,-0.200053373,-0.398252532,4.352193427,0.054068289,0.022785638,0.021779242,0.080034271,0.695081537,-0.064558796,-0.179899156,-0.147216356,-0.593578871,5.847059354
0.062067743,0.03166031,0.038373908,0.123833315,0.557442469,-0.292898905,-0.258458074,-0.265155723,-0.204603805,4.225164907,0.054282418,0.026388967,0.024878119,0.090408024,0.58452287,-0.235012136,-0.201791014,-0.212927059,-0.369214077,5.039103636
0.070459489,0.036170254,0.033481396,0.11242612,0.576346689,-0.280085409,-0.254770545,-0.229427082,-0.200087445,4.463774304,0.052570299,0.024424301,0.02312594,0.083296491,0.595111661,-0.154259115,-0.224784706,-0.198508717,-0.358059713,5.553877342
0.068753986,0.038524297,0.036013309,0.121198846,0.631161248,-0.312425085,-0.292856222,-0.234542208,-0.146395941,5.02459387,0.060929916,0.024112127,0.027162852,0.098890576,0.465502167,-0.199197086,-0.201734974,-0.272034313,-0.373781984,4.066015542
0.076712065,0.032037847,0.042233658,0.131041576,0.627074502,-0.14462692,-0.204944898,-0.209698069,-0.496113631,4.628515714,0.06089796,0.028335523,0.032992052,0.105443545,0.546465822,-0.178503809,-0.170996605,-0.214854687,-0.440703543,4.221920899
0.062731347,0.034828409,0.035336697,0.106128311,0.647267209,-0.193657738,-0.237448544,-0.204636886,-0.33819682,4.681172853,0.06162593,0.02299943,0.02502571,0.097984921,0.520039647,-0.143923789,-0.18472199,-0.18694449,-0.418979625,5.04989041
0.069386712,0.032285564,0.042665103,0.126798831,0.805005542,-0.302687661,-0.304801424,-0.25448805,-0.183608009,5.959751147,0.06126313,0.024211443,0.021706897,0.092543457,0.695168327,-0.141764329,-0.170694237,-0.204141115,-0.419978786,4.638167952
0.058976845,0.028349058,0.032741531,0.091669324,0.809937806,-0.310170922,-0.275108077,-0.276117391,-0.165926135,5.328359589,0.07239984,0.034900296,0.024828761,0.107603725,0.497833021,-0.170976165,-0.173970785,-0.223705425,-0.451672067,4.172946903
0.056455652,0.032926713,0.034214476,0.11306743,0.895864933,-0.288958419,-0.289051167,-0.304039844,-0.01564778,6.016277795,0.061372341,0.026844443,0.027964674,0.101051539,0.495285155,-0.068244594,-0.177046963,-0.186900908,-0.596026887,4.855180765
0.070896335,0.036671735,0.039401579,0.126088471,0.594114452,-0.366667862,-0.255919895,-0.276649523,-0.153462626,4.51240945,0.066333179,0.032027264,0.029258734,0.099170677,0.48234686,-0.091331788,-0.169446102,-0.188841071,-0.522132159,4.028697072
0.058574236,0.032990998,0.039434782,0.102237548,0.667011514,-0.284504902,-0.240275452,-0.257412527,-0.201610899,4.871176639,0.06455411,0.031056856,0.031555483,0.10079453,0.453029464,-0.009617806,-0.177474434,-0.144131614,-0.673442221,4.113270532
0.066042467,0.040195424,0.032138127,0.104429318,0.904026309,-0.2533432,-0.325308744,-0.207143918,-0.115685888,6.653362995,0.071840274,0.032526933,0.032449896,0.118757519,0.333887311,-0.253582859,-0.230129378,-0.180871673,-0.405854163,3.259725206
0.065609807,0.03990105,0.031718146,0.109214151,0.504766087,-0.258480784,-0.261815141,-0.201599516,-0.387995675,4.226394451,0.05801633,0.024505698,0.026779779,0.091111124,0.56171105,-0.077805174,-0.208783518,-0.162120576,-0.510427798,5.019046325
0.078187332,0.041032185,0.038811197,0.130429935,0.752279988,-0.174697657,-0.193444418,-0.284407773,-0.376107346,5.425280167,0.069122304,0.028471673,0.028202402,0.111463559,0.466442154,-0.221377913,-0.162395244,-0.23731832,-0.448847956,3.844863875
0.071342741,0.044147366,0.037143193,0.139112345,0.52696436,-0.215000827,-0.222053714,-0.218541968,-0.409863823,4.31169484,0.062401682,0.027551531,0.026111027,0.092256363,0.478715962,-0.212113148,-0.21509021,-0.245324179,-0.31485997,4.298794816
0.061704143,0.028953616,0.030522451,0.098640578,0.761251507,-0.199430961,-0.224270553,-0.242380126,-0.351939313,5.973174039,0.057295289,0.028273221,0.029564592,0.092187566,0.504619628,-0.186994372,-0.17450373,-0.231492584,-0.409263596,4.235043221
0.063814798,0.037150475,0.028123462,0.105830218,1.077662505,-0.255905323,-0.247914677,-0.262013645,-0.183712832,7.757613272,0.061080684,0.030684683,0.033438596,0.093636005,0.524249356,-0.16011476,-0.24567576,-0.15974723,-0.466047503,4.113634948
0.063246156,0.037653717,0.036790816,0.110610365,0.635977146,-0.168269871,-0.236932438,-0.239623576,-0.411767656,4.771065267,0.060986419,0.025486292,0.023005411,0.098640341,0.592667417,-0.233375814,-0.218712696,-0.22558828,-0.259017942,5.036412008
0.078926467,0.033865694,0.043479893,0.141778188,0.95866697,-0.316800963,-0.320681544,-0.274163615,-0.043688671,5.933059822,0.052917769,0.023368773,0.027614478,0.080759942,0.62454484,-0.201370148,-0.235018303,-0.208873295,-0.32973288,4.948071891
0.069763579,0.031213794,0.037597873,0.128589185,0.676715879,-0.195499584,-0.290166916,-0.174768834,-0.367920338,5.170145887,0.061807039,0.025303758,0.029844269,0.095140096,0.535359697,-0.251308151,-0.264068583,-0.19902302,-0.254608405,4.571220931
0.07435333,0.032269051,0.032658288,0.125606644,0.782218997,-0.244634961,-0.219772797,-0.291764675,-0.269968091,5.040434182,0.060713146,0.028743868,0.027108413,0.095829049,0.422244104,-0.084922816,-0.208439413,-0.175031252,-0.548241923,4.220631372
0.060868855,0.033100644,0.028028792,0.101263145,1.046474186,-0.127450934,-0.259029912,-0.23345158,-0.321726809,7.447186281,0.047019947,0.025540795,0.025015823,0.080227491,0.712939722,-0.150369105,-0.232512965,-0.157848313,-0.422230032,4.978000837
0.063369369,0.030432551,0.032193938,0.121759337,0.626917575,-0.267937687,-0.193453339,-0.282773879,-0.175729356,4.573985086,0.063147201,0.027954064,0.026141439,0.094829531,0.457784939,-0.052881744,-0.187187465,-0.165156781,-0.612731255,4.201680252
0.064721255,0.035195745,0.028847627,0.117823383,0.692775797,-0.262338734,-0.295733704,-0.267699468,-0.235386345,5.490406656,0.065955772,0.029257272,0.029698438,0.104376953,0.506326429,-0.246207892,-0.192348745,-0.249475899,-0.3142608,4.664552816
0.065283532,0.032110561,0.036279051,0.11159586,0.754239171,-0.34332732,-0.270799314,-0.248186504,-0.220121572,5.828757436,0.059288546,0.030415582,0.026941383,0.094126009,0.629258085,-0.227559652,-0.170865506,-0.213359816,-0.440273394,5.166081728
0.072359793,0.034113442,0.039765186,0.126971875,0.513707866,-0.159274526,-0.250725465,-0.199099187,-0.405561758,4.196755778,0.048638545,0.026981236,0.019108629,0.087521448,0.5861376,-0.151896604,-0.202263587,-0.230612941,-0.410136141,5.300652399
0.063040728,0.035542238,0.031749618,0.110987956,0.689497033,-0.246754631,-0.230474061,-0.249592064,-0.302808871,5.161723015,0.062893358,0.026961691,0.027106898,0.100368962,0.458410679,-0.109362295,-0.162395835,-0.176182736,-0.595612482,4.016995384
0.067894887,0.034436177,0.03163588,0.117344397,0.804119421,-0.275569011,-0.257470978,-0.329859895,-0.039954216,5.480829282,0.072478753,0.032508398,0.030467576,0.124725324,0.464567414,-0.168762844,-0.182910909,-0.194041849,-0.513037079,3.911129002
0.063509268,0.033232045,0.029617584,0.112325422,0.729570115,-0.06677527,-0.19972459,-0.230522819,-0.43722195,5.58709309,0.059480931,0.026325099,0.027357778,0.09233422,0.524009242,-0.323468406,-0.274572206,-0.234874666,-0.173575921,4.247093989
0.059333819,0.035391304,0.032549969,0.101212825,0.793289349,-0.225843862,-0.267891282,-0.202714882,-0.275575187,5.125682539,0.061931731,0.025703274,0.026690779,0.091393138,0.427082862,-0.112389027,-0.212632071,-0.162270743,-0.498578579,3.938592514
0.076298847,0.029980012,0.036208326,0.123536851,0.801540249,-0.213691782,-0.265829495,-0.216269227,-0.283570601,5.384642414,0.059980705,0.029134082,0.025154321,0.096951359,0.548374369,0.010965294,-0.156965051,-0.12431697,-0.764206747,4.808605091
0.068038699,0.033987406,0.033803035,0.121661025,0.620164097,-0.187022001,-0.185459855,-0.275491295,-0.333137144,4.756328416,0.058511391,0.023512134,0.026330154,0.098712605,0.646796569,-0.074512591,-0.177844973,-0.209551539,-0.498455316,4.993965121
0.066525779,0.033985206,0.036119002,0.109527164,0.924353476,-0.373466179,-0.33178304,-0.259232461,0.039318174,6.141818725,0.063129113,0.029443801,0.030242994,0.114340743,0.382008287,-0.238261709,-0.27164155,-0.214714345,-0.360326102,3.432916374
0.074456905,0.044140753,0.030737271,0.116696326,0.784451011,-0.194493274,-0.245339055,-0.245420277,-0.378237708,4.848887432,0.059690389,0.026825872,0.027212267,0.097662077,0.498840751,-0.242685776,-0.252058862,-0.192307867,-0.401758954,4.36825187
0.065925331,0.039526362,0.033851453,0.113814912,0.988370471,-0.290727749,-0.294987643,-0.25601533,-0.111734273,6.116667633,0.064160297,0.02667048,0.030556464,0.099463716,0.396001685,-0.165184032,-0.221662844,-0.208969471,-0.467799898,3.400409759
0.065235667,0.04028545,0.037667089,0.124360588,0.920115926,-0.213085827,-0.273413077,-0.250293858,-0.263725923,6.163427368,0.050735751,0.023765973,0.024683203,0.084523033,0.583008165,-0.149938596,-0.198068371,-0.240622388,-0.386685566,5.753003764
0.078957593,0.035690434,0.039358351,0.138924358,0.69972345,-0.184102869,-0.263215415,-0.204422091,-0.318822444,4.945930272,0.061478334,0.023504324,0.025518532,0.097104454,0.588187423,-0.062212482,-0.177111378,-0.177968649,-0.650574729,3.97192754
0.066476117,0.036332828,0.030800998,0.1177072,0.911633856,-0.238015976,-0.266880102,-0.208668867,-0.230642929,5.798507041,0.066095624,0.026416397,0.028272075,0.110500079,0.466642528,-0.154776095,-0.177756682,-0.156226208,-0.573944663,4.123797077
0.071600285,0.031196308,0.039252296,0.122426657,0.658722068,-0.235199641,-0.22945683,-0.219257668,-0.321436489,5.274442749,0.06498418,0.032811221,0.029335947,0.104434091,0.374192724,-0.116517323,-0.158817783,-0.194358935,-0.481184154,3.590675412
0.067577037,0.03293122,0.035052489,0.11819811,0.548516416,-0.114880774,-0.240547601,-0.186201455,-0.416148249,4.408307988,0.066662311,0.032379815,0.031782356,0.109281703,0.421385869,-0.196596916,-0.194397383,-0.217893659,-0.443885155,3.794752686
0.067337414,0.038651211,0.038306712,0.114345718,0.529515569,-0.210850223,-0.223351668,-0.236437764,-0.349851928,4.528937667,0.054767531,0.023001219,0.028809563,0.096584069,0.634216161,-0.045137952,-0.185532383,-0.205924375,-0.597247201,5.326302158
0.07119551,0.034189302,0.032748468,0.13713445,0.887002274,-0.246030098,-0.298367045,-0.276589075,-0.151152705,6.057429825,0.052775564,0.026533154,0.026441365,0.098869019,0.476148963,-0.129434618,-0.177277227,-0.219727374,-0.496007531,4.864174424
0.080417983,0.037801924,0.040723527,0.119446428,0.635476629,-0.209833502,-0.258874891,-0.205268842,-0.350139362,4.300543748,0.060800457,0.024655873,0.02418126,0.100755381,0.515719116,-0.181580289,-0.217950638,-0.134204204,-0.43775116,4.127611513
0.088387852,0.039980456,0.042264527,0.147445528,0.672284055,-0.298712342,-0.273381963,-0.262668502,-0.245724444,5.048311114,0.062295824,0.029188811,0.031913139,0.099080359,0.492811678,-0.068446173,-0.184309127,-0.150995576,-0.599172178,4.261285849
0.062573289,0.033183347,0.039594033,0.115875911,0.62039763,-0.237288158,-0.228446077,-0.273480453,-0.262164207,4.910319651,0.064428874,0.028748053,0.0286943,0.101120762,0.384156707,-0.199125243,-0.178681005,-0.218179555,-0.459367265,3.6028602
0.063515753,0.028571218,0.035404911,0.109901388,0.704112361,-0.209165952,-0.245098616,-0.204252612,-0.315802133,5.337916831,0.057020233,0.02484205,0.028535933,0.097965878,0.506765125,-0.190633773,-0.206004937,-0.224026941,-0.401225773,4.331025867
0.072945688,0.033465137,0.040005344,0.133426548,0.640208122,-0.254653615,-0.229071409,-0.218998421,-0.193050561,4.859384716,0.05994513,0.023801502,0.031390964,0.104145944,0.46832119,-0.104640287,-0.187100165,-0.189040923,-0.564048472,4.525101341
0.067832151,0.031509292,0.043201459,0.127520777,0.556321106,-0.272625277,-0.20903166,-0.227501046,-0.295145689,4.232837266,0.066272196,0.030123236,0.029726744,0.104102637,0.456877617,-0.282091439,-0.207603605,-0.243004625,-0.273632264,3.936909745
0.086890767,0.048664427,0.037332873,0.160665837,0.712898859,-0.342507691,-0.352870825,-0.220768241,-0.036983475,4.715244311,0.064130953,0.035221623,0.029804029,0.108275636,0.440360653,-0.188846375,-0.179552636,-0.164393304,-0.47743654,3.605699297
0.070138824,0.040532591,0.03525199,0.134345947,0.688799745,-0.339134616,-0.284283072,-0.274624807,-0.055843583,4.89346235,0.067430131,0.028780578,0.028889694,0.106303364,0.51556668,-0.168927915,-0.192119985,-0.237724578,-0.347672098,4.170667754
0.077528264,0.042059144,0.035937751,0.146186935,0.522780689,-0.198316765,-0.23304728,-0.228533318,-0.393561836,4.05384566,0.059138511,0.023238635,0.030158645,0.097872584,0.574733139,-0.145758567,-0.223966066,-0.170200822,-0.468036788,4.707157431
0.068600615,0.042889012,0.03310438,0.114561241,0.641134269,-0.146127686,-0.21148619,-0.234076223,-0.365854733,4.79798761,0.058546357,0.026291111,0.022996082,0.096607554,0.534306787,-0.133104571,-0.261064716,-0.161170135,-0.455797518,5.539685535
0.062197743,0.034843915,0.041396709,0.127893725,1.037592063,-0.329914954,-0.280804353,-0.337921441,-0.065049402,5.59596033,0.063793448,0.027864796,0.02882729,0.105820052,0.519857705,-0.038650545,-0.153934336,-0.163202593,-0.616827332,4.844475168
0.068655582,0.038086411,0.043853924,0.122856687,0.558122751,-0.152637746,-0.177242221,-0.237697805,-0.44232344,5.056822816,0.055930087,0.030089043,0.02680663,0.091255278,0.527967567,-0.13296654,-0.19249013,-0.21534475,-0.366630717,4.87028205
0.074625944,0.042219456,0.035700599,0.125819425,0.601575203,-0.264459923,-0.253265675,-0.269253266,-0.161885551,4.693798197,0.069621086,0.025938593,0.028969207,0.100304373,0.505774482,-0.060501632,-0.18895817,-0.17477403,-0.605996984,3.829464364
0.06980877,0.030088842,0.034427088,0.125988389,0.743231793,-0.268490632,-0.223610009,-0.263495502,-0.228192004,4.787934985,0.060591183,0.025262845,0.026905634,0.096723262,0.515593477,-0.095846652,-0.212928102,-0.163344548,-0.531908744,4.308352837
0.071589743,0.039231253,0.035779239,0.128525273,0.531334369,-0.268131371,-0.229859488,-0.259502958,-0.270731677,3.90707215,0.064873693,0.025871839,0.026738973,0.100956157,0.445746403,-0.263849027,-0.239763446,-0.178349095,-0.316785113,4.287488571
0.067296029,0.031667675,0.032722938,0.114746078,0.772418764,-0.243486556,-0.235223386,-0.229382546,-0.248317988,5.085346914,0.076263373,0.030433417,0.03223847,0.122817516,0.428715752,-0.157172685,-0.132516752,-0.234083087,-0.504826971,3.777692463
0.061564386,0.036528384,0.042396861,0.114339926,0.727522891,-0.225229624,-0.226981045,-0.281737294,-0.296609476,5.58913478,0.069967973,0.025973084,0.029879446,0.101445041,0.413997765,-0.218121611,-0.204541582,-0.22348801,-0.380229951,3.808607348
0.0601315,0.03600432,0.035487115,0.112285795,0.776658302,-0.371435578,-0.244132082,-0.292559162,-0.060295454,5.369177063,0.057026968,0.026423538,0.023355781,0.089385979,0.512441853,-0.189216306,-0.169384966,-0.240408235,-0.409966193,4.468574973
0.068453909,0.033565513,0.033384444,0.120070225,0.722389009,-0.249430123,-0.252979325,-0.246485216,-0.275287852,6.935051423,0.06407825,0.030484866,0.028182785,0.103336534,0.499726556,-0.236255272,-0.196216839,-0.19344318,-0.398244725,4.319165866
0.064813155,0.031482509,0.027933908,0.113017795,0.945169683,-0.220045402,-0.285672115,-0.217003006,-0.170810049,6.4922481,0.058316369,0.026456621,0.02359751,0.100347577,0.520509984,-0.135615818,-0.202522308,-0.211775211,-0.494550738,4.007916328
0.071145253,0.038264871,0.037686159,0.118151269,0.581696422,-0.230556708,-0.220840668,-0.252966077,-0.261753265,4.674542954,0.074692723,0.031451055,0.027367784,0.116115684,0.483095096,-0.154996131,-0.200746622,-0.183499015,-0.51984191,4.263505903
0.069150928,0.03200734,0.03456959,0.113982316,0.761173436,-0.171205919,-0.170358348,-0.286102669,-0.340067899,5.471945452,0.064268798,0.030901521,0.029169535,0.11274308,0.451134666,-0.146557481,-0.213517751,-0.20517352,-0.41789391,3.998643304
0.065418926,0.039544365,0.035375687,0.131635326,0.604372532,-0.295992299,-0.183735364,-0.288143843,-0.247759502,4.352540897,0.052425726,0.024758242,0.026397348,0.079047434,0.637636756,-0.088014378,-0.179121202,-0.187856591,-0.614837476,4.673255488
0.063383845,0.031982847,0.033736941,0.102188213,0.677746528,-0.274706212,-0.240262779,-0.297073434,-0.135828326,5.221988724,0.070787553,0.027972725,0.033818838,0.115610535,0.45381434,-0.168092733,-0.196696415,-0.230115001,-0.441075533,3.416294978
