MCCL1,,,,,MCCL2,,,,,Naïve,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.225187715,-0.232647954,-0.279467635,-0.229856559,5.092863599,-0.262618424,-0.309674365,-0.272084377,-0.133268107,5.861718556,-0.250613172,-0.259313072,-0.1994292,-0.313914647,5.372506858
-0.390999051,-0.294013029,-0.296001583,0.055577572,6.552349624,-0.331833366,-0.233304789,-0.34286786,-0.082102604,5.237393303,-0.242812688,-0.228270681,-0.258087738,-0.294727681,4.999314293
-0.244712065,-0.273085176,-0.265373681,-0.198430339,5.265999948,-0.393428083,-0.288327865,-0.32135868,0.08843114,5.069890877,-0.18878198,-0.226431937,-0.204502868,-0.360671491,5.526254292
-0.323312157,-0.30792507,-0.258837178,-0.094069403,5.235840298,-0.335439743,-0.297539329,-0.237205221,-0.037013555,5.710093534,-0.163378204,-0.244707458,-0.227072304,-0.294417817,6.108650908
-0.253008806,-0.178349346,-0.227663259,-0.40919141,3.999643931,-0.325559147,-0.218268606,-0.267426241,-0.189010704,5.901494354,-0.18643831,-0.229012023,-0.26622485,-0.291734353,5.426098059
-0.357243282,-0.24818425,-0.288762833,-0.151109099,4.551116026,-0.151815291,-0.302868731,-0.242755319,-0.255716754,6.27833754,-0.296245684,-0.230257045,-0.199269205,-0.376616171,3.615379193
-0.284589092,-0.270136239,-0.234049747,-0.228233746,4.839566101,-0.269881342,-0.265334512,-0.31341633,-0.138748292,5.838722159,-0.221074586,-0.267045154,-0.205588925,-0.299331744,5.682021519
-0.248751713,-0.269547391,-0.299495691,-0.106271942,5.357433697,-0.325173542,-0.294328274,-0.262773872,-0.12214428,5.040541572,-0.30328496,-0.273848288,-0.222571211,-0.217899618,4.112623243
-0.293093942,-0.277490374,-0.196245939,-0.227302535,4.599781284,-0.313412968,-0.216489489,-0.288221279,-0.248484575,4.567799711,-0.13185652,-0.242744361,-0.202925475,-0.456745973,5.050584502
-0.323359519,-0.27424207,-0.275119288,-0.109683914,5.099009963,-0.233714734,-0.189665337,-0.281499763,-0.234370464,4.947839995,-0.366124661,-0.278735369,-0.279616208,-0.052823341,4.225172944
-0.259515112,-0.211733913,-0.234870423,-0.311861882,4.573914587,-0.232204536,-0.283960245,-0.26036394,-0.247707169,4.585055015,-0.250570221,-0.224919118,-0.249548904,-0.302626596,4.877987827
-0.260446618,-0.273511059,-0.232794033,-0.296830779,4.440159705,-0.299638216,-0.227409128,-0.261922797,-0.250478544,3.578133434,-0.158290454,-0.196618964,-0.193177114,-0.415009604,4.27614038
-0.273453822,-0.208141257,-0.23268878,-0.227745759,4.681148633,-0.266516372,-0.248066345,-0.260265099,-0.230215333,5.147814894,-0.292326769,-0.228245426,-0.296009647,-0.203276032,4.935415078
-0.216604538,-0.283408566,-0.239006621,-0.22900311,5.667597737,-0.345092976,-0.302538845,-0.216063885,-0.08817469,5.329803334,-0.253538014,-0.264041722,-0.240251415,-0.21393178,4.845163887
-0.13171995,-0.221861759,-0.192634111,-0.536966446,4.587107003,-0.250833375,-0.228074021,-0.284682441,-0.272783961,4.426795734,-0.323042414,-0.238647931,-0.242045375,-0.24977922,4.377224071
-0.264475454,-0.298505589,-0.24756533,-0.259713511,5.672658668,-0.303939283,-0.227228178,-0.253534678,-0.228908198,5.089236631,-0.23325372,-0.203426301,-0.248751692,-0.309109758,4.592376535
-0.376622336,-0.329987726,-0.282256288,0.064209278,4.926244734,-0.280248286,-0.203793674,-0.305575132,-0.282462438,4.798688559,-0.281076257,-0.231061734,-0.23595276,-0.233398991,4.510714614
-0.291338638,-0.261464979,-0.289086222,-0.184876641,4.762889286,-0.23684108,-0.289881535,-0.236068609,-0.218970175,6.49794437,-0.168078103,-0.206070317,-0.24009998,-0.429498563,5.290446344
-0.208510524,-0.230002062,-0.227867172,-0.367908032,4.816539276,-0.200619454,-0.309244298,-0.187657088,-0.2618505,5.669868726,-0.292569101,-0.249569922,-0.259186912,-0.253182031,4.592302984
-0.193224663,-0.249074967,-0.222481719,-0.342747686,5.477233552,-0.304922843,-0.277138055,-0.221175578,-0.139594359,6.203309928,-0.13895551,-0.215756559,-0.202787887,-0.430271882,5.18587671
-0.182419321,-0.232078834,-0.243137429,-0.379001977,5.225672908,-0.240312458,-0.224169218,-0.302822074,-0.250223391,5.1494296,-0.228978523,-0.183943496,-0.223873139,-0.344053726,5.293593157
-0.160688332,-0.185233113,-0.237746149,-0.497231855,4.847046068,-0.155262194,-0.242996592,-0.281743913,-0.27409141,6.20969829,-0.103184411,-0.171557202,-0.270446058,-0.456737299,5.686094908
-0.195710343,-0.206931908,-0.2135131,-0.397321051,5.320418099,-0.235343686,-0.256978397,-0.2262818,-0.228209633,5.922609711,-0.24646489,-0.232555466,-0.245882803,-0.297227366,4.495011655
-0.222797829,-0.248256424,-0.248877461,-0.176093225,6.17649907,-0.320656156,-0.245425263,-0.245656983,-0.211812166,4.022561683,-0.23492561,-0.239778031,-0.250218979,-0.261852338,4.547218567
-0.217519897,-0.242584405,-0.257081147,-0.281913272,6.704352363,-0.330140529,-0.221807779,-0.324140085,-0.141429546,4.463972217,-0.242617691,-0.242713322,-0.261296194,-0.220357096,5.205572893
-0.27500727,-0.25242921,-0.271123426,-0.150065843,5.480072911,-0.30182635,-0.316378836,-0.264190677,-0.132524717,4.721155126,-0.313766896,-0.293781833,-0.230472981,-0.158013258,4.862333097
-0.205529855,-0.229657009,-0.249459342,-0.363980829,4.575544348,-0.221465179,-0.222106823,-0.274910917,-0.344616672,6.311448842,-0.140500518,-0.169402419,-0.271583744,-0.429473929,5.290001296
-0.189358549,-0.225543543,-0.236305728,-0.27338317,5.312983193,-0.28859332,-0.268137702,-0.256409911,-0.241285526,4.7814543,-0.214144432,-0.247154907,-0.19731231,-0.310642382,5.212003766
-0.281720589,-0.238647887,-0.258435582,-0.251320333,4.898865098,-0.298197709,-0.316259121,-0.274508414,-0.170071508,6.12065337,-0.222526427,-0.230910135,-0.274601765,-0.151194905,5.540546523
-0.259877078,-0.230979693,-0.250142501,-0.21824987,4.938566405,-0.255435623,-0.232947476,-0.221236301,-0.325482971,4.34194033,-0.194742765,-0.209960423,-0.206845306,-0.409309232,4.153797424
-0.367089882,-0.273869864,-0.296214229,-0.046962963,5.054521358,-0.226808103,-0.299783379,-0.185132845,-0.234251187,7.083303545,-0.197927007,-0.264700477,-0.182626073,-0.281178136,5.246384272
-0.275385977,-0.253301277,-0.25429571,-0.237402452,3.953577347,-0.169155208,-0.217272336,-0.235707358,-0.305478412,5.902634811,-0.27558723,-0.245790692,-0.238654255,-0.209014495,4.933362837
-0.271974186,-0.263952906,-0.288686995,-0.110716402,5.390178087,-0.183089065,-0.230174488,-0.232687239,-0.308342594,6.435174003,-0.180316289,-0.274592935,-0.196407218,-0.323551792,4.786504715
-0.255492481,-0.255778257,-0.273335681,-0.251936304,5.245925823,-0.204065977,-0.194804484,-0.237958059,-0.315432611,4.951265953,-0.306288117,-0.314963851,-0.234421708,-0.165208498,5.661611487
-0.265571044,-0.264207752,-0.217325936,-0.294175162,5.317478669,-0.506390854,-0.299043826,-0.353343046,0.143614658,5.532786104,-0.137146736,-0.187413086,-0.231090862,-0.423760685,4.861799772
-0.247816685,-0.209540643,-0.268709112,-0.188497121,5.792397127,-0.273092476,-0.292688021,-0.24975735,-0.168107347,6.07195389,-0.165326803,-0.201169498,-0.21207374,-0.378934157,4.724681305
-0.342994008,-0.260030998,-0.275271702,-0.189190453,4.057875804,-0.267764342,-0.231986198,-0.239019422,-0.238050142,4.118476354,-0.090875532,-0.20964523,-0.198611706,-0.486385045,4.785512663
-0.285427864,-0.283868254,-0.310051229,-0.106674629,5.367353652,-0.167644275,-0.199799703,-0.203923521,-0.364408374,4.74357722,-0.20619112,-0.198504574,-0.238491806,-0.322660383,4.524518507
-0.286813402,-0.272863696,-0.268641298,-0.228464462,5.172313723,-0.323664569,-0.280063211,-0.272277387,-0.127425314,5.387652125,-0.333966835,-0.220068616,-0.301226888,-0.087640246,5.627779895
-0.290436704,-0.239707483,-0.272879015,-0.151059682,6.01104021,-0.271663672,-0.250695025,-0.24015522,-0.276911585,5.254578282,-0.313317221,-0.228015541,-0.264102226,-0.179613812,4.581793948
-0.193646394,-0.185079661,-0.275667049,-0.295600495,5.375596279,-0.240854813,-0.286624059,-0.206094645,-0.300565831,5.065090512,-0.210932364,-0.203923706,-0.232836149,-0.354520178,4.265900284
-0.316560199,-0.266958527,-0.258527697,-0.18657772,4.838342191,-0.235666109,-0.220310176,-0.294709499,-0.165362072,5.337473167,-0.296535442,-0.218538599,-0.269971637,-0.164683423,5.049670114
-0.327580438,-0.266953518,-0.22517109,-0.236389576,4.375011462,-0.311996322,-0.248568193,-0.254859448,-0.158858257,4.797710354,-0.328450798,-0.280710996,-0.23551798,-0.114049325,5.240568904
-0.260207136,-0.235143076,-0.245192144,-0.268267668,4.453539357,-0.313699821,-0.250344078,-0.230206008,-0.276344324,4.442159559,-0.255119313,-0.249920455,-0.236289498,-0.23309813,4.968584547
-0.372435195,-0.255619638,-0.263443689,-0.129547435,5.289366358,-0.402476217,-0.33368645,-0.274451005,0.027486233,4.751229722,-0.173036584,-0.250418916,-0.196313969,-0.353044176,5.593659564
-0.273562922,-0.260911463,-0.253693632,-0.208906737,5.05444021,-0.349464521,-0.284718521,-0.324787382,-0.110781245,4.730877377,-0.306324436,-0.282128855,-0.258115223,-0.137797499,5.225295717
-0.201127583,-0.224803798,-0.228239938,-0.335898042,5.45756777,-0.297822578,-0.270645407,-0.255308114,-0.246817004,5.632994263,-0.282192727,-0.258874472,-0.268636278,-0.278006778,4.418410796
-0.252979349,-0.267314998,-0.221398919,-0.333932935,5.177133526,-0.197807737,-0.229853786,-0.29103077,-0.299716209,5.063687002,-0.163381456,-0.188155677,-0.249469871,-0.460395431,3.90093947
-0.322407957,-0.27318238,-0.287700739,-0.090053438,4.677298152,-0.273127556,-0.232417542,-0.253435637,-0.335809136,4.372093349,-0.150979691,-0.199625512,-0.217705632,-0.406690991,4.265223703
-0.338295673,-0.226184707,-0.284976332,-0.13732969,4.475902011,-0.269718484,-0.249449361,-0.239812539,-0.185155045,6.476696828,-0.159003643,-0.251728194,-0.244978952,-0.303228943,5.694031697
-0.263513709,-0.262914768,-0.253854973,-0.208487928,5.176566652,-0.307180833,-0.27004156,-0.255890933,-0.188958718,5.529384534,-0.307517375,-0.251859419,-0.23016127,-0.282286972,4.726183996
-0.255256814,-0.227503773,-0.294458504,-0.256558254,6.315955328,-0.216468145,-0.204813702,-0.303110649,-0.246432765,5.003316062,-0.222480506,-0.206876359,-0.192506678,-0.394909846,4.474008281
-0.193808676,-0.226550854,-0.232387883,-0.355174515,4.804210206,-0.30251835,-0.269094951,-0.247082655,-0.226821543,5.162547156,-0.219337331,-0.207780582,-0.230492286,-0.343666755,4.275169389
-0.256572571,-0.24348581,-0.226986444,-0.211712126,5.662769169,-0.30766401,-0.291425178,-0.221242067,-0.254306661,4.563138493,-0.249557855,-0.245366325,-0.243028884,-0.32040898,4.401973534
-0.159782727,-0.194729143,-0.22167211,-0.406503106,4.9272293,-0.219848488,-0.256785569,-0.237346413,-0.273471657,4.962755212,-0.265383345,-0.254671959,-0.167832668,-0.218716936,5.556097696
-0.282619341,-0.245575455,-0.261230242,-0.179272349,5.078885077,-0.191934413,-0.242651682,-0.21095001,-0.321376619,5.18385437,-0.233975199,-0.192493288,-0.265156154,-0.296218915,5.702958728
-0.259256649,-0.236508462,-0.319529836,-0.099369669,7.18614341,-0.233087424,-0.26772789,-0.288750097,-0.19245144,7.01257994,-0.215336754,-0.225802442,-0.235995058,-0.338908974,5.073031965
-0.245545526,-0.242721364,-0.263007544,-0.27965818,5.090517626,-0.245468874,-0.259877388,-0.20615539,-0.354719941,4.455352154,-0.259585404,-0.258173689,-0.272192206,-0.222863555,5.578637585
-0.334363142,-0.287617555,-0.259370529,-0.106267502,5.286145349,-0.298066815,-0.249867244,-0.237164541,-0.191326221,4.330892296,-0.328746935,-0.270272011,-0.255657124,-0.143727906,4.673666657
-0.186712619,-0.282356917,-0.204310065,-0.213484434,5.892515609,-0.228906131,-0.282045229,-0.209595897,-0.345942861,4.881852164,-0.098331403,-0.247286602,-0.223995682,-0.315336493,7.076179385
-0.260017762,-0.267903164,-0.22105453,-0.244560353,4.898422395,-0.16120134,-0.236686022,-0.245120236,-0.364185006,5.237685763,-0.173206354,-0.171849028,-0.189714464,-0.427385331,4.790108242
-0.20609227,-0.258473621,-0.222547839,-0.286988389,5.511552363,-0.305393211,-0.304755281,-0.256948272,-0.211502051,5.028429346,-0.148053103,-0.197188807,-0.248653755,-0.356247827,5.81911621
-0.229257499,-0.214255959,-0.29147513,-0.310809791,4.952001917,-0.138530202,-0.234183787,-0.159743202,-0.451078084,4.494012906,-0.214486781,-0.225965103,-0.245812209,-0.291908696,5.152338829
-0.202175223,-0.246510989,-0.254263878,-0.248116958,5.639773406,-0.308957395,-0.210341419,-0.311710365,-0.152722005,6.346880303,-0.163303558,-0.213968818,-0.178683729,-0.454106519,4.720150233
-0.147864105,-0.23701401,-0.18450646,-0.437289847,6.515174777,-0.290288147,-0.269793811,-0.232988999,-0.239430728,4.913849887,-0.256067318,-0.244589795,-0.247500303,-0.240402544,4.728627059
-0.16926498,-0.24208123,-0.249875559,-0.26923657,5.203858644,-0.338906297,-0.272805017,-0.294961189,-0.111994398,5.646315757,-0.267286471,-0.26747427,-0.207722648,-0.339619473,4.086975183
-0.214870028,-0.266832711,-0.258732766,-0.218235395,6.535125173,-0.145810936,-0.250364858,-0.214596326,-0.410787821,5.097368932,-0.172352238,-0.221146977,-0.201975149,-0.468688026,4.448191104
-0.189065377,-0.234441128,-0.25825982,-0.309701877,5.881464169,-0.239985333,-0.222688318,-0.286038282,-0.259132496,6.652478046,-0.181488125,-0.229117538,-0.221461434,-0.336971828,5.374495548
-0.194431171,-0.239345967,-0.233579948,-0.345693918,5.845489654,-0.234478004,-0.233499318,-0.282863923,-0.196269893,5.913532979,-0.119374883,-0.194740507,-0.200299669,-0.483194152,5.503777602
-0.318990207,-0.306240981,-0.25359704,-0.096012511,5.917708205,-0.341084416,-0.221371796,-0.251896298,-0.235776375,4.923908094,-0.24647987,-0.239224172,-0.245574669,-0.296146617,5.212758951
-0.203871976,-0.231412844,-0.193662239,-0.364385958,4.509342528,-0.298072302,-0.221934354,-0.280550437,-0.184306672,5.183032663,-0.238937243,-0.27195469,-0.234036155,-0.358362518,4.517160501
-0.312150149,-0.242806467,-0.283687661,-0.188359694,4.803000192,-0.270174709,-0.242266201,-0.251637375,-0.216517985,5.310117292,-0.312065556,-0.255179064,-0.229013573,-0.252035424,3.699950697
-0.334137251,-0.245655709,-0.310560716,-0.118759873,5.208606812,-0.274424459,-0.264036232,-0.241188329,-0.242306023,3.96387573,-0.297606956,-0.253077584,-0.291486564,-0.11955534,4.629843409
-0.323144844,-0.233314098,-0.266518505,-0.208656739,4.536376569,-0.106229184,-0.238625265,-0.18680789,-0.431887058,5.030230353,-0.276491209,-0.259947027,-0.230294667,-0.188319816,4.862894786
-0.202685621,-0.223981473,-0.220196328,-0.373259365,4.604719503,-0.292498429,-0.236290881,-0.263221388,-0.240157871,4.270559832,-0.164996114,-0.230157748,-0.250536708,-0.326175781,6.039972395
-0.442117176,-0.304635931,-0.292190325,0.047968718,4.431885426,-0.380996436,-0.213927474,-0.340268625,-0.066676369,4.175083534,-0.185575521,-0.244212894,-0.245091227,-0.284278741,5.14836089
-0.188341812,-0.243993147,-0.262936141,-0.29437455,4.955329242,-0.185778325,-0.218854288,-0.269599944,-0.355338416,6.049436745,-0.342025106,-0.254542518,-0.271262331,-0.231367769,4.292394151
-0.261272973,-0.252045564,-0.270807282,-0.248631533,4.694765473,-0.302788121,-0.251727604,-0.248727888,-0.210025852,6.058306689,-0.137869372,-0.226880166,-0.203866156,-0.384384346,5.114993591
-0.125177483,-0.243293057,-0.240267541,-0.318661351,5.662947142,-0.348513345,-0.29671619,-0.253175209,-0.15674873,5.12256305,-0.259453967,-0.259404957,-0.235886546,-0.278498059,4.737565201
-0.294074784,-0.236879807,-0.278949445,-0.111540838,5.69227699,-0.366062968,-0.315647301,-0.291582686,-0.016668625,5.586607542,-0.205271439,-0.212967601,-0.229591421,-0.416902303,4.88046533
-0.293687984,-0.263585759,-0.306977474,-0.122871187,6.404398039,-0.292201263,-0.288469887,-0.254543386,-0.194161134,5.475528884,-0.062350767,-0.170723031,-0.216544788,-0.406799832,6.67892089
-0.259643641,-0.254223508,-0.267882299,-0.142929088,6.108816468,-0.248848122,-0.272102116,-0.245520887,-0.215849328,5.45605201,-0.131491077,-0.24476587,-0.183056465,-0.46040803,5.77840494
-0.281330144,-0.251186736,-0.25657121,-0.175442856,5.571567218,-0.255967905,-0.211672773,-0.236730872,-0.300340189,4.791152317,-0.211466155,-0.249851166,-0.215127904,-0.358062078,4.180389636
-0.21212971,-0.246775789,-0.254120479,-0.258288139,5.050678168,-0.094490672,-0.195885768,-0.200726196,-0.448248241,5.068590816,-0.287272237,-0.291218705,-0.232749204,-0.204540713,5.086310261
-0.237323003,-0.252229584,-0.278111697,-0.230573033,5.919560383,-0.24161241,-0.246938815,-0.262128126,-0.280291823,4.073510174,-0.234744806,-0.196796248,-0.233572713,-0.410343972,4.168181944
-0.232940472,-0.260189866,-0.333544954,-0.211036562,4.855433851,-0.179418326,-0.253827646,-0.207061744,-0.377023859,4.431987708,-0.333679701,-0.238809606,-0.225918953,-0.244473871,4.297719681
-0.109860617,-0.194660662,-0.204050214,-0.50334359,5.26673989,-0.282614948,-0.272768365,-0.204856511,-0.181347569,5.351552181,-0.277399767,-0.248623822,-0.229800578,-0.270406835,4.254859712
-0.354647495,-0.283406151,-0.278489032,-0.037696536,7.829709025,-0.172774654,-0.211405695,-0.216674904,-0.322728005,5.294274358,-0.273704937,-0.251967856,-0.253132838,-0.282450612,4.115267563
-0.285800958,-0.252938963,-0.27778817,-0.158608272,5.063739329,-0.179753377,-0.208923581,-0.288772587,-0.240452372,5.567210383,-0.213321178,-0.223463036,-0.265882175,-0.246097348,4.358591237
-0.239927503,-0.279158975,-0.248807861,-0.159208433,6.196383633,-0.26503791,-0.211498364,-0.258526723,-0.316664728,5.075757163,-0.165327891,-0.23517272,-0.186663773,-0.418211592,4.505741855
-0.261379145,-0.264238186,-0.222384419,-0.306928622,4.505461219,-0.268488187,-0.323108173,-0.196871129,-0.211943504,5.401525873,-0.259178877,-0.263792283,-0.221161814,-0.300100495,4.594770971
-0.25286727,-0.229948897,-0.255500536,-0.306502394,5.081325411,-0.184749757,-0.249986951,-0.238338908,-0.345149186,5.30155034,-0.271751399,-0.242777317,-0.260253908,-0.212101423,4.715973135
-0.250331131,-0.239270785,-0.230945411,-0.215365897,5.119270044,-0.212739779,-0.208017095,-0.264513289,-0.305340845,5.913480661,-0.245169084,-0.251526629,-0.252876258,-0.266758931,5.052417339
-0.24503148,-0.242358178,-0.238963354,-0.282642789,5.022257082,-0.228976215,-0.204729624,-0.305435801,-0.19390751,5.627404284,-0.356263499,-0.275293973,-0.279594067,-0.126760528,4.64194709
-0.121220564,-0.196079364,-0.27081389,-0.382935882,5.236202556,-0.260341077,-0.218105941,-0.232509439,-0.28859277,4.992961437,-0.193621745,-0.230571754,-0.249513368,-0.312435221,4.42293968
-0.266006297,-0.250778768,-0.263419227,-0.21586562,5.14931358,-0.275276887,-0.205022988,-0.25610564,-0.254790953,5.149319104,-0.302020505,-0.235294803,-0.290633405,-0.288122307,4.399759406
-0.265666398,-0.273231587,-0.259317177,-0.217150901,5.24145692,-0.257562243,-0.231305849,-0.293009495,-0.233920645,4.13127177,-0.297519001,-0.258331108,-0.224645384,-0.251866887,3.944434556
-0.261480528,-0.253800276,-0.262427493,-0.157399605,6.355074324,-0.173597399,-0.207786454,-0.250248432,-0.337033243,5.359910271,-0.212747126,-0.237231095,-0.250725419,-0.333748283,4.639200189
-0.139711985,-0.245318924,-0.211274669,-0.417625161,4.955448914,-0.193905626,-0.216334084,-0.26469949,-0.420276798,5.170370912,-0.225616415,-0.241327627,-0.234914458,-0.298799811,5.073571917
-0.306414446,-0.213854273,-0.271302252,-0.276573114,4.829240061,-0.236885,-0.265658052,-0.222005563,-0.409635542,3.981969338,-0.258287628,-0.238135831,-0.24358477,-0.310931074,5.296369753
-0.225041598,-0.243144635,-0.231183809,-0.359960485,5.284109211,-0.171191459,-0.244617755,-0.270821567,-0.338011444,5.802250683,-0.273622778,-0.272784547,-0.216442327,-0.226754514,4.234096484
-0.222172915,-0.246131409,-0.206986729,-0.293284616,5.122332996,-0.29012575,-0.284873101,-0.177846818,-0.338076432,4.086427439,-0.196897476,-0.242813508,-0.213949905,-0.289623099,4.61307585
-0.206293737,-0.218554745,-0.218275907,-0.360675525,4.843524404,-0.171194783,-0.220185074,-0.150633718,-0.560681609,4.465836695,-0.278947161,-0.223303982,-0.280711762,-0.179729874,4.62227653
